sample_id,drone_type,distance_m,true_distance_m,image_path,label_path,image_width,image_height,bbox_x1,bbox_y1,bbox_x2,bbox_y2,weather,time_of_day,bbox_only__inner50_median__object_depth,bbox_width_px,bbox_height_px,bbox_width_norm,bbox_height_norm,bbox_area_ratio,bbox_aspect_ratio,bbox_center_x_norm,bbox_center_y_norm
Vestfold::IMG_0342_JPG.rf.7499694a043b4e9d50fb269f6e5bf8c3.jpg,Vestfold,25.0,25.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\images\IMG_0342_JPG.rf.7499694a043b4e9d50fb269f6e5bf8c3.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\labels\IMG_0342_JPG.rf.7499694a043b4e9d50fb269f6e5bf8c3.txt,1920,1080,728,229,768,247,unknown,unknown,2.2430820465,40.0,18.0,0.0208333333,0.0166666667,0.0003472222,2.2222222222,0.3895833333,0.2203703704
Vestfold::IMG_0343_JPG.rf.c115b38b85c397566582b7ab70b13213.jpg,Vestfold,25.0,25.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\images\IMG_0343_JPG.rf.c115b38b85c397566582b7ab70b13213.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\labels\IMG_0343_JPG.rf.c115b38b85c397566582b7ab70b13213.txt,1920,1080,728,222,778,239,unknown,unknown,2.4476897717,50.0,17.0,0.0260416667,0.0157407407,0.0004099151,2.9411764706,0.3921875,0.2134259259
Vestfold::IMG_0344_JPG.rf.c70462b9b98a39dfdb99a5e70f10e141.jpg,Vestfold,25.0,25.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\images\IMG_0344_JPG.rf.c70462b9b98a39dfdb99a5e70f10e141.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\labels\IMG_0344_JPG.rf.c70462b9b98a39dfdb99a5e70f10e141.txt,1920,1080,734,211,778,229,unknown,unknown,2.5689220428,44.0,18.0,0.0229166667,0.0166666667,0.0003819444,2.4444444444,0.39375,0.2037037037
Vestfold::IMG_0345_JPG.rf.6eefead3da3bab4a656ef5cc491c4a81.jpg,Vestfold,25.0,25.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\images\IMG_0345_JPG.rf.6eefead3da3bab4a656ef5cc491c4a81.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\labels\IMG_0345_JPG.rf.6eefead3da3bab4a656ef5cc491c4a81.txt,1920,1080,732,196,774,214,unknown,unknown,2.8167307377,42.0,18.0,0.021875,0.0166666667,0.0003645833,2.3333333333,0.3921875,0.1898148148
Vestfold::IMG_0346_JPG.rf.4267ccceb80e531cd4303aa19323fc29.jpg,Vestfold,25.0,25.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\images\IMG_0346_JPG.rf.4267ccceb80e531cd4303aa19323fc29.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\labels\IMG_0346_JPG.rf.4267ccceb80e531cd4303aa19323fc29.txt,1920,1080,733,185,775,205,unknown,unknown,2.3686962128,42.0,20.0,0.021875,0.0185185185,0.0004050926,2.1,0.3927083333,0.1805555556
Vestfold::IMG_0347_JPG.rf.cce77ca0ab4c4066137f9a1a0989e428.jpg,Vestfold,25.0,25.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\images\IMG_0347_JPG.rf.cce77ca0ab4c4066137f9a1a0989e428.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\labels\IMG_0347_JPG.rf.cce77ca0ab4c4066137f9a1a0989e428.txt,1920,1080,734,178,779,197,unknown,unknown,2.1163716316,45.0,19.0,0.0234375,0.0175925926,0.0004123264,2.3684210526,0.3940104167,0.1736111111
Vestfold::IMG_0348_JPG.rf.4d4c22e1c9d968b30ffcc38d67b46950.jpg,Vestfold,25.0,25.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\images\IMG_0348_JPG.rf.4d4c22e1c9d968b30ffcc38d67b46950.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\labels\IMG_0348_JPG.rf.4d4c22e1c9d968b30ffcc38d67b46950.txt,1920,1080,731,169,778,188,unknown,unknown,2.4119646549,47.0,19.0,0.0244791667,0.0175925926,0.000430652,2.4736842105,0.39296875,0.1652777778
Vestfold::IMG_0349_JPG.rf.0323b93851d56c26ac2768549f50f9b8.jpg,Vestfold,25.0,25.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\images\IMG_0349_JPG.rf.0323b93851d56c26ac2768549f50f9b8.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\labels\IMG_0349_JPG.rf.0323b93851d56c26ac2768549f50f9b8.txt,1920,1080,735,163,777,182,unknown,unknown,2.1375622749,42.0,19.0,0.021875,0.0175925926,0.000384838,2.2105263158,0.39375,0.1597222222
Vestfold::IMG_0350_JPG.rf.fc7d52de2bc8e04a8e19ff0bcd3fab1b.jpg,Vestfold,25.0,25.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\images\IMG_0350_JPG.rf.fc7d52de2bc8e04a8e19ff0bcd3fab1b.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\labels\IMG_0350_JPG.rf.fc7d52de2bc8e04a8e19ff0bcd3fab1b.txt,1920,1080,734,164,777,182,unknown,unknown,2.2148652077,43.0,18.0,0.0223958333,0.0166666667,0.0003732639,2.3888888889,0.3934895833,0.1601851852
Vestfold::IMG_0351_JPG.rf.309c2d515eb067fccc6c6e9c127ba507.jpg,Vestfold,25.0,25.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\images\IMG_0351_JPG.rf.309c2d515eb067fccc6c6e9c127ba507.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\labels\IMG_0351_JPG.rf.309c2d515eb067fccc6c6e9c127ba507.txt,1920,1080,735,165,777,183,unknown,unknown,2.5637397766,42.0,18.0,0.021875,0.0166666667,0.0003645833,2.3333333333,0.39375,0.1611111111
Vestfold::IMG_0352_JPG.rf.9a22639fd361738f0e7740ed0e800c88.jpg,Vestfold,25.0,25.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\images\IMG_0352_JPG.rf.9a22639fd361738f0e7740ed0e800c88.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\labels\IMG_0352_JPG.rf.9a22639fd361738f0e7740ed0e800c88.txt,1920,1080,737,166,779,184,unknown,unknown,2.385623455,42.0,18.0,0.021875,0.0166666667,0.0003645833,2.3333333333,0.3947916667,0.162037037
Vestfold::IMG_0387_JPG.rf.ae730b6f8b5da6d2cf66ec58fa5c9bc1.jpg,Vestfold,30.0,30.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_30m\images\IMG_0387_JPG.rf.ae730b6f8b5da6d2cf66ec58fa5c9bc1.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_30m\labels\IMG_0387_JPG.rf.ae730b6f8b5da6d2cf66ec58fa5c9bc1.txt,1920,1080,718,270,751,287,unknown,unknown,1.9979872704,33.0,17.0,0.0171875,0.0157407407,0.000270544,1.9411764706,0.3825520833,0.2578703704
Vestfold::IMG_0388_JPG.rf.61abec5dedfe20b54a11dfced15d7cc6.jpg,Vestfold,30.0,30.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_30m\images\IMG_0388_JPG.rf.61abec5dedfe20b54a11dfced15d7cc6.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_30m\labels\IMG_0388_JPG.rf.61abec5dedfe20b54a11dfced15d7cc6.txt,1920,1080,714,268,753,287,unknown,unknown,1.9823960066,39.0,19.0,0.0203125,0.0175925926,0.0003573495,2.0526315789,0.38203125,0.2569444444
Vestfold::IMG_0389_JPG.rf.0c939cba9372061c321be03fe3434b25.jpg,Vestfold,30.0,30.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_30m\images\IMG_0389_JPG.rf.0c939cba9372061c321be03fe3434b25.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_30m\labels\IMG_0389_JPG.rf.0c939cba9372061c321be03fe3434b25.txt,1920,1080,715,267,748,286,unknown,unknown,2.288374424,33.0,19.0,0.0171875,0.0175925926,0.0003023727,1.7368421053,0.3809895833,0.2560185185
Vestfold::IMG_0390_JPG.rf.14c900dd64330f999aafc9e6a4795fa2.jpg,Vestfold,30.0,30.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_30m\images\IMG_0390_JPG.rf.14c900dd64330f999aafc9e6a4795fa2.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_30m\labels\IMG_0390_JPG.rf.14c900dd64330f999aafc9e6a4795fa2.txt,1920,1080,711,265,748,286,unknown,unknown,2.0417926311,37.0,21.0,0.0192708333,0.0194444444,0.0003747106,1.7619047619,0.3799479167,0.2550925926
Vestfold::IMG_0391_JPG.rf.a9909e1517fe43a04facc87007bd0923.jpg,Vestfold,30.0,30.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_30m\images\IMG_0391_JPG.rf.a9909e1517fe43a04facc87007bd0923.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_30m\labels\IMG_0391_JPG.rf.a9909e1517fe43a04facc87007bd0923.txt,1920,1080,713,268,750,286,unknown,unknown,2.3227996826,37.0,18.0,0.0192708333,0.0166666667,0.0003211806,2.0555555556,0.3809895833,0.2564814815
Vestfold::IMG_0392_JPG.rf.f8acc3eb05d3bb689f6e1875987c3d12.jpg,Vestfold,30.0,30.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_30m\images\IMG_0392_JPG.rf.f8acc3eb05d3bb689f6e1875987c3d12.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_30m\labels\IMG_0392_JPG.rf.f8acc3eb05d3bb689f6e1875987c3d12.txt,1920,1080,714,269,746,284,unknown,unknown,2.4983506203,32.0,15.0,0.0166666667,0.0138888889,0.0002314815,2.1333333333,0.3802083333,0.2560185185
Vestfold::IMG_0393_JPG.rf.1ae4897b285f71f4ef5d6b251e6a6d4e.jpg,Vestfold,30.0,30.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_30m\images\IMG_0393_JPG.rf.1ae4897b285f71f4ef5d6b251e6a6d4e.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_30m\labels\IMG_0393_JPG.rf.1ae4897b285f71f4ef5d6b251e6a6d4e.txt,1920,1080,711,268,751,286,unknown,unknown,1.8734252453,40.0,18.0,0.0208333333,0.0166666667,0.0003472222,2.2222222222,0.3807291667,0.2564814815
Vestfold::IMG_0394_JPG.rf.f0e366593c2968c7476bf185a61e4c3c.jpg,Vestfold,30.0,30.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_30m\images\IMG_0394_JPG.rf.f0e366593c2968c7476bf185a61e4c3c.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_30m\labels\IMG_0394_JPG.rf.f0e366593c2968c7476bf185a61e4c3c.txt,1920,1080,711,270,747,286,unknown,unknown,2.8548483849,36.0,16.0,0.01875,0.0148148148,0.0002777778,2.25,0.3796875,0.2574074074
Vestfold::IMG_0395_JPG.rf.571178702e3f5097e87f8a9226180751.jpg,Vestfold,30.0,30.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_30m\images\IMG_0395_JPG.rf.571178702e3f5097e87f8a9226180751.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_30m\labels\IMG_0395_JPG.rf.571178702e3f5097e87f8a9226180751.txt,1920,1080,714,270,746,284,unknown,unknown,2.0646557808,32.0,14.0,0.0166666667,0.012962963,0.0002160494,2.2857142857,0.3802083333,0.2564814815
Vestfold::IMG_0396_JPG.rf.7c4ea0fd93c396387b9b619ef5c43c44.jpg,Vestfold,30.0,30.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_30m\images\IMG_0396_JPG.rf.7c4ea0fd93c396387b9b619ef5c43c44.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_30m\labels\IMG_0396_JPG.rf.7c4ea0fd93c396387b9b619ef5c43c44.txt,1920,1080,715,269,748,286,unknown,unknown,1.9141284227,33.0,17.0,0.0171875,0.0157407407,0.000270544,1.9411764706,0.3809895833,0.2569444444
Vestfold::IMG_0397_JPG.rf.771d7861fc58d2b4447fa103e4f3130d.jpg,Vestfold,30.0,30.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_30m\images\IMG_0397_JPG.rf.771d7861fc58d2b4447fa103e4f3130d.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_30m\labels\IMG_0397_JPG.rf.771d7861fc58d2b4447fa103e4f3130d.txt,1920,1080,710,270,750,287,unknown,unknown,2.0367479324,40.0,17.0,0.0208333333,0.0157407407,0.0003279321,2.3529411765,0.3802083333,0.2578703704
Vestfold::IMG_0398_JPG.rf.0f3ee32ae28792b9b607ae86d3e21973.jpg,Vestfold,30.0,30.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_30m\images\IMG_0398_JPG.rf.0f3ee32ae28792b9b607ae86d3e21973.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_30m\labels\IMG_0398_JPG.rf.0f3ee32ae28792b9b607ae86d3e21973.txt,1920,1080,708,269,748,287,unknown,unknown,1.5918090343,40.0,18.0,0.0208333333,0.0166666667,0.0003472222,2.2222222222,0.3791666667,0.2574074074
Vestfold::IMG_0399_JPG.rf.5f4f86c2cfac5855ac651943a21c5435.jpg,Vestfold,30.0,30.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_30m\images\IMG_0399_JPG.rf.5f4f86c2cfac5855ac651943a21c5435.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_30m\labels\IMG_0399_JPG.rf.5f4f86c2cfac5855ac651943a21c5435.txt,1920,1080,719,270,748,288,unknown,unknown,1.953586936,29.0,18.0,0.0151041667,0.0166666667,0.0002517361,1.6111111111,0.38203125,0.2583333333
Vestfold::IMG_0400_JPG.rf.160ee1ec01933a0bd09324697c330499.jpg,Vestfold,30.0,30.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_30m\images\IMG_0400_JPG.rf.160ee1ec01933a0bd09324697c330499.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_30m\labels\IMG_0400_JPG.rf.160ee1ec01933a0bd09324697c330499.txt,1920,1080,712,269,747,288,unknown,unknown,2.2379534245,35.0,19.0,0.0182291667,0.0175925926,0.0003206983,1.8421052632,0.3799479167,0.2578703704
Vestfold::IMG_0401_JPG.rf.f110c993d7eefd9d7b56684c10146d50.jpg,Vestfold,30.0,30.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_30m\images\IMG_0401_JPG.rf.f110c993d7eefd9d7b56684c10146d50.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_30m\labels\IMG_0401_JPG.rf.f110c993d7eefd9d7b56684c10146d50.txt,1920,1080,709,270,747,288,unknown,unknown,1.7936183214,38.0,18.0,0.0197916667,0.0166666667,0.0003298611,2.1111111111,0.3791666667,0.2583333333
Vestfold::IMG_0402_JPG.rf.80e97dcbae27d13fa4dc7c94e40226d9.jpg,Vestfold,30.0,30.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_30m\images\IMG_0402_JPG.rf.80e97dcbae27d13fa4dc7c94e40226d9.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_30m\labels\IMG_0402_JPG.rf.80e97dcbae27d13fa4dc7c94e40226d9.txt,1920,1080,710,267,746,287,unknown,unknown,2.0022723675,36.0,20.0,0.01875,0.0185185185,0.0003472222,1.8,0.3791666667,0.2564814815
Vestfold::IMG_0403_JPG.rf.53774881525555af8ec5bdd7b0d049d3.jpg,Vestfold,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_35m\images\IMG_0403_JPG.rf.53774881525555af8ec5bdd7b0d049d3.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_35m\labels\IMG_0403_JPG.rf.53774881525555af8ec5bdd7b0d049d3.txt,1920,1080,703,322,746,344,unknown,unknown,2.5542061329,43.0,22.0,0.0223958333,0.0203703704,0.0004562114,1.9545454545,0.37734375,0.3083333333
Vestfold::IMG_0404_JPG.rf.a3cefdc2820acd955534222e3afe3074.jpg,Vestfold,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_35m\images\IMG_0404_JPG.rf.a3cefdc2820acd955534222e3afe3074.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_35m\labels\IMG_0404_JPG.rf.a3cefdc2820acd955534222e3afe3074.txt,1920,1080,705,324,743,342,unknown,unknown,2.0848026276,38.0,18.0,0.0197916667,0.0166666667,0.0003298611,2.1111111111,0.3770833333,0.3083333333
Vestfold::IMG_0405_JPG.rf.36779780e41a53b6d1d5dbb87b439897.jpg,Vestfold,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_35m\images\IMG_0405_JPG.rf.36779780e41a53b6d1d5dbb87b439897.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_35m\labels\IMG_0405_JPG.rf.36779780e41a53b6d1d5dbb87b439897.txt,1920,1080,707,322,743,338,unknown,unknown,1.6916670799,36.0,16.0,0.01875,0.0148148148,0.0002777778,2.25,0.3776041667,0.3055555556
Vestfold::IMG_0406_JPG.rf.b02f0d34e79944d9a065f730fce5f540.jpg,Vestfold,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_35m\images\IMG_0406_JPG.rf.b02f0d34e79944d9a065f730fce5f540.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_35m\labels\IMG_0406_JPG.rf.b02f0d34e79944d9a065f730fce5f540.txt,1920,1080,706,324,738,337,unknown,unknown,1.8236557245,32.0,13.0,0.0166666667,0.012037037,0.0002006173,2.4615384615,0.3760416667,0.3060185185
Vestfold::IMG_0407_JPG.rf.df129eba2afdca25edfbff7e38fd0496.jpg,Vestfold,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_35m\images\IMG_0407_JPG.rf.df129eba2afdca25edfbff7e38fd0496.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_35m\labels\IMG_0407_JPG.rf.df129eba2afdca25edfbff7e38fd0496.txt,1920,1080,703,321,737,337,unknown,unknown,1.899954319,34.0,16.0,0.0177083333,0.0148148148,0.0002623457,2.125,0.375,0.3046296296
Vestfold::IMG_0408_JPG.rf.c9e5b609d69ebdb3274de6aaa920b2c7.jpg,Vestfold,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_35m\images\IMG_0408_JPG.rf.c9e5b609d69ebdb3274de6aaa920b2c7.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_35m\labels\IMG_0408_JPG.rf.c9e5b609d69ebdb3274de6aaa920b2c7.txt,1920,1080,702,320,738,339,unknown,unknown,2.0846562386,36.0,19.0,0.01875,0.0175925926,0.0003298611,1.8947368421,0.375,0.3050925926
Vestfold::IMG_0409_JPG.rf.414c7fb7e7a27f2db4e3cd6bb4214043.jpg,Vestfold,35.0,35.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_35m\images\IMG_0409_JPG.rf.414c7fb7e7a27f2db4e3cd6bb4214043.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_35m\labels\IMG_0409_JPG.rf.414c7fb7e7a27f2db4e3cd6bb4214043.txt,1920,1080,700,320,738,340,unknown,unknown,1.6928141117,38.0,20.0,0.0197916667,0.0185185185,0.0003665123,1.9,0.3744791667,0.3055555556
