sample_id,drone_type,distance_m,true_distance_m,image_path,label_path,weather,time_of_day,bbox_width_px__jitter_median,bbox_width_px__jitter_std,bbox_height_px__jitter_median,bbox_height_px__jitter_std,bbox_width_norm__jitter_median,bbox_width_norm__jitter_std,bbox_height_norm__jitter_median,bbox_height_norm__jitter_std,bbox_area_ratio__jitter_median,bbox_area_ratio__jitter_std,bbox_aspect_ratio__jitter_median,bbox_aspect_ratio__jitter_std,bbox_center_x_norm__jitter_median,bbox_center_x_norm__jitter_std,bbox_center_y_norm__jitter_median,bbox_center_y_norm__jitter_std,bbox_only__inner50_median__object_depth__jitter_median,weather=clear_sky,weather=light_rain,time_of_day=10AM,time_of_day=8PM
Vestfold::IMG_0302_JPG.rf.20faf7a2369e3c463a50470367c4d44f.jpg,Vestfold,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_15m\images\IMG_0302_JPG.rf.20faf7a2369e3c463a50470367c4d44f.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_15m\labels\IMG_0302_JPG.rf.20faf7a2369e3c463a50470367c4d44f.txt,unknown,unknown,74.0,3.2071349,41.0,2.13808994,0.03854167,0.00167038,0.03796296,0.00197971,0.00146316,0.00013981,1.80487805,0.0161062,0.38802083,0.00167038,0.39583333,0.00148478,1.71579099,0.0,0.0,0.0,0.0
Vestfold::IMG_0303_JPG.rf.fce29f7171a8ed2ef25dd75c9695b8df.jpg,Vestfold,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_15m\images\IMG_0303_JPG.rf.fce29f7171a8ed2ef25dd75c9695b8df.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_15m\labels\IMG_0303_JPG.rf.fce29f7171a8ed2ef25dd75c9695b8df.txt,unknown,unknown,83.0,3.2071349,33.0,1.06904497,0.04322917,0.00167038,0.03055556,0.00098986,0.00132089,9.387e-05,2.51515152,0.01578539,0.38776042,0.00194878,0.39490741,0.00148478,1.34713221,0.0,0.0,0.0,0.0
Vestfold::IMG_0304_JPG.rf.e45c76579843e367c2750ee6326c9ad1.jpg,Vestfold,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_15m\images\IMG_0304_JPG.rf.e45c76579843e367c2750ee6326c9ad1.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_15m\labels\IMG_0304_JPG.rf.e45c76579843e367c2750ee6326c9ad1.txt,unknown,unknown,80.0,3.2071349,32.0,1.06904497,0.04166667,0.00167038,0.02962963,0.00098986,0.00123457,9.077e-05,2.5,0.01679271,0.38958333,0.00167038,0.39722222,0.00148478,1.66717982,0.0,0.0,0.0,0.0
Vestfold::IMG_0305_JPG.rf.082a56bdf862e85e7d252600a7f5b02a.jpg,Vestfold,15.0,15.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_15m\images\IMG_0305_JPG.rf.082a56bdf862e85e7d252600a7f5b02a.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_15m\labels\IMG_0305_JPG.rf.082a56bdf862e85e7d252600a7f5b02a.txt,unknown,unknown,88.0,4.27617987,40.0,2.13808994,0.04583333,0.00222718,0.03703704,0.00197971,0.00169753,0.00017337,2.2,0.01083693,0.3875,0.00194878,0.39814815,0.00148478,2.2678268,0.0,0.0,0.0,0.0
Vestfold::IMG_0306_JPG.rf.5402866588689f615a76ac329e8255f4.jpg,Vestfold,20.0,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0306_JPG.rf.5402866588689f615a76ac329e8255f4.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0306_JPG.rf.5402866588689f615a76ac329e8255f4.txt,unknown,unknown,56.0,2.13808994,27.0,1.06904497,0.02916667,0.00111359,0.025,0.00098986,0.00072917,5.674e-05,2.07407407,0.00295486,0.40625,0.00111359,0.27453704,0.00098986,2.57855392,0.0,0.0,0.0,0.0
Vestfold::IMG_0307_JPG.rf.f545d66f1505028e95b39120f11ccb2e.jpg,Vestfold,20.0,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0307_JPG.rf.f545d66f1505028e95b39120f11ccb2e.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0307_JPG.rf.f545d66f1505028e95b39120f11ccb2e.txt,unknown,unknown,58.0,2.13808994,25.0,1.06904497,0.03020833,0.00111359,0.02314815,0.00098986,0.00069927,5.571e-05,2.32,0.01380336,0.4046875,0.00139199,0.27175926,0.00098986,2.51148272,0.0,0.0,0.0,0.0
Vestfold::IMG_0308_JPG.rf.c9ec4be4629f60f28ac4d25f886216f0.jpg,Vestfold,20.0,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0308_JPG.rf.c9ec4be4629f60f28ac4d25f886216f0.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0308_JPG.rf.c9ec4be4629f60f28ac4d25f886216f0.txt,unknown,unknown,57.0,2.13808994,24.0,1.06904497,0.0296875,0.00111359,0.02222222,0.00098986,0.00065972,5.416e-05,2.375,0.0168623,0.40234375,0.00139199,0.27037037,0.00098986,2.42990685,0.0,0.0,0.0,0.0
Vestfold::IMG_0309_JPG.rf.338a1c87e14d49ff4d9c48a58f4e3fac.jpg,Vestfold,20.0,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0309_JPG.rf.338a1c87e14d49ff4d9c48a58f4e3fac.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0309_JPG.rf.338a1c87e14d49ff4d9c48a58f4e3fac.txt,unknown,unknown,61.0,2.13808994,25.0,1.06904497,0.03177083,0.00111359,0.02314815,0.00098986,0.00073544,5.725e-05,2.44,0.01897962,0.40130208,0.00139199,0.26712963,0.00098986,2.21437049,0.0,0.0,0.0,0.0
Vestfold::IMG_0310_JPG.rf.fec32bf364f4af91ec91a41e922e1148.jpg,Vestfold,20.0,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0310_JPG.rf.fec32bf364f4af91ec91a41e922e1148.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0310_JPG.rf.fec32bf364f4af91ec91a41e922e1148.txt,unknown,unknown,59.0,2.13808994,29.0,1.06904497,0.03072917,0.00111359,0.02685185,0.00098986,0.00082514,6.034e-05,2.03448276,0.0012794,0.40078125,0.00139199,0.26712963,0.00098986,2.50558567,0.0,0.0,0.0,0.0
Vestfold::IMG_0311_JPG.rf.6dca22224e183a55dcbc56b112239907.jpg,Vestfold,20.0,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0311_JPG.rf.6dca22224e183a55dcbc56b112239907.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0311_JPG.rf.6dca22224e183a55dcbc56b112239907.txt,unknown,unknown,58.0,2.13808994,26.0,1.06904497,0.03020833,0.00111359,0.02407407,0.00098986,0.00072724,5.674e-05,2.23076923,0.00956519,0.4,0.00139199,0.26851852,0.00098986,2.80931807,0.0,0.0,0.0,0.0
Vestfold::IMG_0312_JPG.rf.7a820b7b8092db365f804981f4572d1d.jpg,Vestfold,20.0,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0312_JPG.rf.7a820b7b8092db365f804981f4572d1d.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0312_JPG.rf.7a820b7b8092db365f804981f4572d1d.txt,unknown,unknown,57.0,2.13808994,26.0,1.06904497,0.0296875,0.00111359,0.02407407,0.00098986,0.0007147,5.622e-05,2.19230769,0.007971,0.40026042,0.00139199,0.27222222,0.00098986,2.63936782,0.0,0.0,0.0,0.0
Vestfold::IMG_0313_JPG.rf.6ea396be15def2eae042df92b682bfd0.jpg,Vestfold,20.0,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0313_JPG.rf.6ea396be15def2eae042df92b682bfd0.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0313_JPG.rf.6ea396be15def2eae042df92b682bfd0.txt,unknown,unknown,48.0,2.13808994,23.0,1.06904497,0.025,0.00111359,0.0212963,0.00098986,0.00053241,4.849e-05,2.08695652,0.00408354,0.3984375,0.00111359,0.27453704,0.00098986,3.015903,0.0,0.0,0.0,0.0
Vestfold::IMG_0314_JPG.rf.be264a2f6c1e1d52b5a42f35ab8e02b8.jpg,Vestfold,20.0,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0314_JPG.rf.be264a2f6c1e1d52b5a42f35ab8e02b8.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0314_JPG.rf.be264a2f6c1e1d52b5a42f35ab8e02b8.txt,unknown,unknown,47.0,2.13808994,21.0,1.06904497,0.02447917,0.00111359,0.01944444,0.00098986,0.00047598,4.592e-05,2.23809524,0.01227119,0.39921875,0.00111359,0.27546296,0.00098986,3.08700323,0.0,0.0,0.0,0.0
Vestfold::IMG_0315_JPG.rf.af53b559b06dd5756e8630661b650e92.jpg,Vestfold,20.0,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0315_JPG.rf.af53b559b06dd5756e8630661b650e92.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0315_JPG.rf.af53b559b06dd5756e8630661b650e92.txt,unknown,unknown,59.0,2.13808994,23.0,1.06904497,0.03072917,0.00111359,0.0212963,0.00098986,0.00065442,5.416e-05,2.56521739,0.02654298,0.39921875,0.00139199,0.27546296,0.00098986,2.49750638,0.0,0.0,0.0,0.0
Vestfold::IMG_0316_JPG.rf.a253fe761279c35b9842c93f745ca62f.jpg,Vestfold,20.0,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0316_JPG.rf.a253fe761279c35b9842c93f745ca62f.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0316_JPG.rf.a253fe761279c35b9842c93f745ca62f.txt,unknown,unknown,61.0,2.13808994,23.0,1.06904497,0.03177083,0.00111359,0.0212963,0.00098986,0.0006766,5.519e-05,2.65217391,0.03062652,0.40026042,0.00139199,0.27453704,0.00098986,2.50216794,0.0,0.0,0.0,0.0
Vestfold::IMG_0317_JPG.rf.5e6fde7f280b73592aa4fe78aa54394c.jpg,Vestfold,20.0,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0317_JPG.rf.5e6fde7f280b73592aa4fe78aa54394c.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0317_JPG.rf.5e6fde7f280b73592aa4fe78aa54394c.txt,unknown,unknown,57.0,2.13808994,23.0,1.06904497,0.0296875,0.00111359,0.0212963,0.00098986,0.00063223,5.313e-05,2.47826087,0.02245944,0.39921875,0.00139199,0.27453704,0.00098986,2.07574511,0.0,0.0,0.0,0.0
Vestfold::IMG_0318_JPG.rf.8d6e887766d40dd6c9a4168ab1730dd5.jpg,Vestfold,20.0,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0318_JPG.rf.8d6e887766d40dd6c9a4168ab1730dd5.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0318_JPG.rf.8d6e887766d40dd6c9a4168ab1730dd5.txt,unknown,unknown,50.0,2.13808994,19.0,1.06904497,0.02604167,0.00111359,0.01759259,0.00098986,0.00045814,4.54e-05,2.63157895,0.03607621,0.39895833,0.00111359,0.27361111,0.00098986,2.15223217,0.0,0.0,0.0,0.0
Vestfold::IMG_0319_JPG.rf.ae449cb5dd86ec80419b26fa2e541cb5.jpg,Vestfold,20.0,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0319_JPG.rf.ae449cb5dd86ec80419b26fa2e541cb5.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0319_JPG.rf.ae449cb5dd86ec80419b26fa2e541cb5.txt,unknown,unknown,57.0,2.13808994,20.0,1.06904497,0.0296875,0.00111359,0.01851852,0.00098986,0.00054977,5.004e-05,2.85,0.04605696,0.39713542,0.00139199,0.27407407,0.00098986,1.94717383,0.0,0.0,0.0,0.0
Vestfold::IMG_0320_JPG.rf.317f2ed5d308625040e1db67bcc82c06.jpg,Vestfold,20.0,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0320_JPG.rf.317f2ed5d308625040e1db67bcc82c06.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0320_JPG.rf.317f2ed5d308625040e1db67bcc82c06.txt,unknown,unknown,61.0,2.13808994,23.0,1.06904497,0.03177083,0.00111359,0.0212963,0.00098986,0.0006766,5.519e-05,2.65217391,0.03062652,0.39869792,0.00139199,0.27453704,0.00098986,2.38926291,0.0,0.0,0.0,0.0
Vestfold::IMG_0321_JPG.rf.f5d31a9253b921dbbc74b9ffc51099d0.jpg,Vestfold,20.0,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0321_JPG.rf.f5d31a9253b921dbbc74b9ffc51099d0.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0321_JPG.rf.f5d31a9253b921dbbc74b9ffc51099d0.txt,unknown,unknown,58.0,2.13808994,25.0,1.06904497,0.03020833,0.00111359,0.02314815,0.00098986,0.00069927,5.571e-05,2.32,0.01380336,0.4,0.00139199,0.27453704,0.00098986,2.70131874,0.0,0.0,0.0,0.0
Vestfold::IMG_0322_JPG.rf.0ae30fecbd3fefe4863d15e24c10f0f0.jpg,Vestfold,20.0,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0322_JPG.rf.0ae30fecbd3fefe4863d15e24c10f0f0.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0322_JPG.rf.0ae30fecbd3fefe4863d15e24c10f0f0.txt,unknown,unknown,54.0,2.13808994,23.0,1.06904497,0.028125,0.00111359,0.0212963,0.00098986,0.00059896,5.158e-05,2.34782609,0.01633414,0.40260417,0.00111359,0.27453704,0.00098986,2.87583971,0.0,0.0,0.0,0.0
Vestfold::IMG_0323_JPG.rf.37da55bbed4ee8faa15a86cd370acf67.jpg,Vestfold,20.0,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0323_JPG.rf.37da55bbed4ee8faa15a86cd370acf67.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0323_JPG.rf.37da55bbed4ee8faa15a86cd370acf67.txt,unknown,unknown,50.0,2.13808994,25.0,1.06904497,0.02604167,0.00111359,0.02314815,0.00098986,0.00060282,5.158e-05,2.0,0.0,0.40052083,0.00111359,0.27453704,0.00098986,3.04042196,0.0,0.0,0.0,0.0
Vestfold::IMG_0324_JPG.rf.05e147e5262b1d0e2bf04549d0822cde.jpg,Vestfold,20.0,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0324_JPG.rf.05e147e5262b1d0e2bf04549d0822cde.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0324_JPG.rf.05e147e5262b1d0e2bf04549d0822cde.txt,unknown,unknown,59.0,2.13808994,24.0,1.06904497,0.03072917,0.00111359,0.02222222,0.00098986,0.00068287,5.519e-05,2.45833333,0.02060948,0.40026042,0.00139199,0.27407407,0.00098986,2.56571627,0.0,0.0,0.0,0.0
Vestfold::IMG_0325_JPG.rf.e7e37aa8495d00ff99d0d0f650e253f6.jpg,Vestfold,20.0,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0325_JPG.rf.e7e37aa8495d00ff99d0d0f650e253f6.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0325_JPG.rf.e7e37aa8495d00ff99d0d0f650e253f6.txt,unknown,unknown,61.0,2.13808994,26.0,1.06904497,0.03177083,0.00111359,0.02407407,0.00098986,0.00076485,5.828e-05,2.34615385,0.01434779,0.39921875,0.00139199,0.27407407,0.00098986,2.03315043,0.0,0.0,0.0,0.0
Vestfold::IMG_0326_JPG.rf.2491fd8bcee2b1f9f69c4643233a3ca0.jpg,Vestfold,20.0,20.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\images\IMG_0326_JPG.rf.2491fd8bcee2b1f9f69c4643233a3ca0.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_20m\labels\IMG_0326_JPG.rf.2491fd8bcee2b1f9f69c4643233a3ca0.txt,unknown,unknown,61.0,2.13808994,24.0,1.06904497,0.03177083,0.00111359,0.02222222,0.00098986,0.00070602,5.622e-05,2.54166667,0.02435666,0.39817708,0.00139199,0.2712963,0.00098986,2.28567362,0.0,0.0,0.0,0.0
Vestfold::IMG_0327_JPG.rf.ddba1db1c7698107af9bcfdfbb8809de.jpg,Vestfold,25.0,25.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\images\IMG_0327_JPG.rf.ddba1db1c7698107af9bcfdfbb8809de.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\labels\IMG_0327_JPG.rf.ddba1db1c7698107af9bcfdfbb8809de.txt,unknown,unknown,45.0,2.13808994,18.0,1.06904497,0.0234375,0.00111359,0.01666667,0.00098986,0.00039063,4.18e-05,2.5,0.03019917,0.38984375,0.00111359,0.25740741,0.00049493,2.49093699,0.0,0.0,0.0,0.0
Vestfold::IMG_0328_JPG.rf.234393ee88322f20e488d162130fbe14.jpg,Vestfold,25.0,25.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\images\IMG_0328_JPG.rf.234393ee88322f20e488d162130fbe14.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\labels\IMG_0328_JPG.rf.234393ee88322f20e488d162130fbe14.txt,unknown,unknown,42.0,2.13808994,17.0,1.06904497,0.021875,0.00111359,0.01574074,0.00098986,0.00034433,3.922e-05,2.47058824,0.03015625,0.39166667,0.00083519,0.25601852,0.00049493,2.3784523,0.0,0.0,0.0,0.0
Vestfold::IMG_0329_JPG.rf.0093c7265e877d9a070500b77d2f69aa.jpg,Vestfold,25.0,25.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\images\IMG_0329_JPG.rf.0093c7265e877d9a070500b77d2f69aa.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\labels\IMG_0329_JPG.rf.0093c7265e877d9a070500b77d2f69aa.txt,unknown,unknown,43.0,2.13808994,19.0,1.06904497,0.02239583,0.00111359,0.01759259,0.00098986,0.000394,4.18e-05,2.26315789,0.01503175,0.38828125,0.00083519,0.25509259,0.00098986,2.29928732,0.0,0.0,0.0,0.0
Vestfold::IMG_0330_JPG.rf.ff1a66cc9702fb319936a70c716a0e16.jpg,Vestfold,25.0,25.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\images\IMG_0330_JPG.rf.ff1a66cc9702fb319936a70c716a0e16.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\labels\IMG_0330_JPG.rf.ff1a66cc9702fb319936a70c716a0e16.txt,unknown,unknown,44.0,2.13808994,19.0,1.06904497,0.02291667,0.00111359,0.01759259,0.00098986,0.00040316,4.231e-05,2.31578947,0.0180381,0.38854167,0.00111359,0.25416667,0.00098986,2.2939043,0.0,0.0,0.0,0.0
Vestfold::IMG_0331_JPG.rf.693cd688374c5569ddd4afad1632eb14.jpg,Vestfold,25.0,25.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\images\IMG_0331_JPG.rf.693cd688374c5569ddd4afad1632eb14.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\labels\IMG_0331_JPG.rf.693cd688374c5569ddd4afad1632eb14.txt,unknown,unknown,47.0,2.13808994,19.0,1.06904497,0.02447917,0.00111359,0.01759259,0.00098986,0.00043065,4.386e-05,2.47368421,0.02705715,0.38932292,0.00111359,0.25509259,0.00098986,2.25522184,0.0,0.0,0.0,0.0
Vestfold::IMG_0332_JPG.rf.98f19b98a6f2ec7e104caf59e049bc13.jpg,Vestfold,25.0,25.0,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\images\IMG_0332_JPG.rf.98f19b98a6f2ec7e104caf59e049bc13.jpg,C:\Users\depthlev\Desktop\Z_Drone_Final_Project_GA\nenrus-Dataset-of-Drone-Distance-Estimation-a5aac8f\prepared_by_drone_type\Vestfold\distance_25m\labels\IMG_0332_JPG.rf.98f19b98a6f2ec7e104caf59e049bc13.txt,unknown,unknown,48.0,2.13808994,18.0,1.06904497,0.025,0.00111359,0.01666667,0.00098986,0.00041667,4.334e-05,2.66666667,0.04026556,0.38802083,0.00111359,0.25462963,0.00049493,2.29509234,0.0,0.0,0.0,0.0
